column_id,asset_id,table_name,table_type,column_name,datatype,precision,scale,repository_name,folder_name,source_file
COL_18070e1995c599c3,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_HIER5_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_889f8edd82fd011a,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_HIER6_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_6fb7b6a34b38cbd2,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_HIER6_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_6a60abc99f996776,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,CREATED_BY_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_1a38b4dbf906947f,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,CHANGED_BY_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_0fa3e0c71577da95,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,CREATED_ON_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_d832b46290708cef,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,CHANGED_ON_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_ab44ce2a09f8d441,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,AUX1_CHANGED_ON_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_1c06c96b957b6bd6,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,AUX2_CHANGED_ON_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_17f89ea39402743b,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,AUX3_CHANGED_ON_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_721579b4cf5ea070,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,AUX4_CHANGED_ON_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_098c9f21e3b1599c,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,SRC_EFF_FROM_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_fdacba514f0beccc,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,SRC_EFF_TO_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_486f1694c978075a,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,EFFECTIVE_FROM_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_21ab87c4a84a8ffd,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,EFFECTIVE_TO_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_4dfdbd27591fe313,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,DELETE_FLG,char,1,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_6b4caab058ae7662,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,CURRENT_FLG,char,1,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_6e6fc0ac9816e5ed,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,W_INSERT_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_20dc457c405e4f16,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,W_UPDATE_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_d2e0fd4c387ca555,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,DATASOURCE_NUM_ID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_f9c716899ec3095f,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,ETL_PROC_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_b7d9f74e2d518f0b,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,INTEGRATION_ID,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_56ddd94a1fef78d6,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,SET_ID,varchar2,30,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_b961135e468e86bb,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,TENANT_ID,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_f656bd993bfe24ca,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,X_CUSTOM,varchar2,10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_f5bca94a62e05b3a,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT1_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_670ba41036984be9,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT2_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_a74f7283c8efe4b6,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT3_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_2f810a36321e1766,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT4_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_be31f84aa39ac49c,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT5_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_92ca988dbfcf6f06,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT6_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_438084565ba86fa6,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT7_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_1863ad9071b97247,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT8_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_fc2358ca81d04f7c,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT9_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_b9e35745354079f2,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT10_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_603dbf2f6187ea9c,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT1,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_b27dff36a19155d2,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT2,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_05727d71bb1f3200,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT3,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_3e3d0ec80501cf42,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT4,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_0f406d51e894f12a,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT5,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_d5fdb0b3c3f9b511,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT6,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_df2d60e202f9d618,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT7,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_03a0bc75f9b95179,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT8,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_5dfe079253081bed,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT9,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_8a9f7dda837c72d0,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PROD_CAT10,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_6f3ae30f3fedd6e6,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,UNSPSC_CODE,varchar2,10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_fd4cb4c6cb04bdbc,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,UNSPSC_PROD_CAT_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_d2b2a17719864fe1,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,PRODUCT_CATEGORY_FLG,char,1,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_1438acfaeca8c4af,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_1_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_5a818c9dd0eb81c3,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_2_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_ebb12b8022cbb102,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_3_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_f4c283d0bc2c2399,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_4_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_afe61fd731f37edc,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_5_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_bb72f7d9e5add4e4,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_6_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_9b6ffc96d90d3878,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_7_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_d3375a80a1ab6f70,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_8_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_15a9c9e400bdb625,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_9_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_a492ba346c0d2d59,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_10_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_fbdee1fd4f0f8d6f,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_11_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_95340a9c63b4e285,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_12_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_e9a6d1f00f756b43,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_13_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_b6330a77c55101d8,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_14_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_622aaa86f26a7729,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_15_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_5b93675305ffd6ce,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_16_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_f733db8e5d684a53,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_17_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_014a93d2e7587d83,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_18_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_5c896883a5074bcf,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_19_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_7e0c37ea27575ecc,AST_97f43cb618aecaeb,W_PRODUCT_D,SOURCE,FLEX_ATTRIB_20_CHAR,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_c58b7cd45d1687f6,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,ROW_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_3f78452370808136,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,FST_NAME,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_2c8dadd3f72a4ded,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MID_NAME,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_ee7fb0a369cb374a,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,LAST_NAME,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_bf8b6eacff52f4ac,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,PREV_LAST_NAME,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_7ead4f15e54eca70,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,FULL_NAME,varchar2,102,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_32965289915f1c44,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,INDV_TITLE,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_bf355fc01ea9c4c5,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,NAME_PREFIX,varchar2,30,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_cf52d547fd53b34a,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,NAME_SUFFIX,varchar2,30,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_5c828167652b4c6c,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,NAME_EFF_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_5c18f878888088fd,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,BIRTH_DT,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_2281d6b3d63444ee,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,COUNTRY_OF_BIRTH,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_44f1057651c9ff9d,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,W_SEX_MF_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_f537efe66b70bedf,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,W_SEX_MF_DESC,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_fdcb95eb9e5593eb,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,ST_ADDRESS,varchar2,200,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_6e43c3cdf9808537,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,CITY,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_6b077f02d0a9b886,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,COUNTY,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_f640f52ee7fd1b61,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,STATE_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_ca4939a4e6aa4f13,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,STATE_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_e548b314f9c8d844,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,STATE_REGION,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_f0b01edea303c448,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,COUNTRY_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_8cb262e96a89d4d2,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,COUNTRY_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_c7ebaa0626e04ceb,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,COUNTRY_REGION,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_3b0c80a045283793,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,ZIPCODE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_b62505431653a1a5,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,POST_OFFICE_BOX,varchar2,30,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_d3aaf4e47422cad2,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,ADDR_EFF_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_25bf17007f31db44,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_ST_ADDRESS,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_3550fdbddab43254,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_CITY,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_54e87cff0b2e2756,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_COUNTY,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_a007ae121f97dec0,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_STATE_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_60ec13d98e0f1e3f,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_STATE_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_bd33c419c9b0f4bd,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_STATE_REGION,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_2ca3aa3832f1d48d,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_COUNTRY_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_198638fba1943aef,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_COUNTRY_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_70394ce481be06e4,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_COUNTRY_REGION,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_2fca7ce7aa866c49,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_ZIPCODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_afe18d6ec82af00c,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_POST_OFFICE_BOX,varchar2,30,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_9a967cf5505da27d,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,MAIL_ADDR_EFF_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_307ae520285fa4cd,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_ST_ADDRESS,varchar2,255,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_3b73eda966483920,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_CITY,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_3a25bcbce6df22e7,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_COUNTY,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_c18418440e1db697,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_STATE_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_24bab694d2baf4b4,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_STATE_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_55a78759e8cb7451,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_STATE_REGION,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_001d2c0ef3fd1f85,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_COUNTRY_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_cec0a0deec53e0a7,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_COUNTRY_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_8e4747a769fd8289,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_COUNTRY_REGION,varchar2,80,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
COL_44a227ef764826e4,AST_fa56eabbb95e786f,W_EMPLOYEE_D,SOURCE,WORK_ZIPCODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SILOS_PA_Retro,SIL_ProjectCostLine_Fact.XML
