file_name,repository_name,folder_name,mapping_name,from_instance,from_field,to_instance,to_field,from_instance_type,to_instance_type
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,Currency,WC_PBCS_ACTUALS_P_FS,CURRENCY,Expression,Target Definition
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,Account,WC_PBCS_ACTUALS_P_FS,ACCOUNT,Expression,Target Definition
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,Project,WC_PBCS_ACTUALS_P_FS,PROJECT,Expression,Target Definition
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,AuditTrail,WC_PBCS_ACTUALS_P_FS,AUDITTRAIL,Expression,Target Definition
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,Amount,WC_PBCS_ACTUALS_P_FS,AMOUNT,Expression,Target Definition
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,SQ_WC_PBCS_EXEC_ACTUALS_P_FS,SCENARIO,EXPTRANS,Scenario,Source Qualifier,Expression
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,SQ_WC_PBCS_EXEC_ACTUALS_P_FS,YEAR,EXPTRANS,Year,Source Qualifier,Expression
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,SQ_WC_PBCS_EXEC_ACTUALS_P_FS,PERIOD,EXPTRANS,Period,Source Qualifier,Expression
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,SQ_WC_PBCS_EXEC_ACTUALS_P_FS,ENTITY,EXPTRANS,Legal_Entity,Source Qualifier,Expression
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,SQ_WC_PBCS_EXEC_ACTUALS_P_FS,PU,EXPTRANS,Performance_Unit,Source Qualifier,Expression
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,SQ_WC_PBCS_EXEC_ACTUALS_P_FS,CURRENCY,EXPTRANS,Currency,Source Qualifier,Expression
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,SQ_WC_PBCS_EXEC_ACTUALS_P_FS,ACCOUNT,EXPTRANS,Account,Source Qualifier,Expression
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,SQ_WC_PBCS_EXEC_ACTUALS_P_FS,PROJECT,EXPTRANS,Project,Source Qualifier,Expression
