column_name,datatype,file_name,folder_name,precision,repository_name,scale,source_name
STATE_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
STATE_REGION,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
COUNTRY_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
COUNTRY_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
COUNTRY_REGION,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
ZIPCODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
POST_OFFICE_BOX,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
ADDR_EFF_DATE,date,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,19,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_ST_ADDRESS,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,255,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_CITY,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_COUNTY,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_STATE_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_STATE_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_STATE_REGION,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_COUNTRY_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_COUNTRY_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_COUNTRY_REGION,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_ZIPCODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_POST_OFFICE_BOX,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MAIL_ADDR_EFF_DATE,date,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,19,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_ST_ADDRESS,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,255,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_CITY,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_COUNTY,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_STATE_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_STATE_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_STATE_REGION,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_COUNTRY_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_COUNTRY_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_COUNTRY_REGION,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_ZIPCODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_POST_OFFICE_BOX,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_ADDR_EFF_DATE,date,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,19,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
FAX_PH_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,40,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WORK_PHONE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,40,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
PAGER_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,40,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MOBILE_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,40,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EMAIL_ADDR,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,100,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
ALTERNATE_EMAIL_ADDR,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,100,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WEB_ADDRESS,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,255,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EMP_FORMED_DT,date,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,19,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EMP_HIRE_DT,date,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,19,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
ORIG_HIRE_DT_WID,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,10,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
ADJ_SERVICE_DT_WID,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,10,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WRK_PERMIT_ST_DT_WID,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,10,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WRK_PERMIT_END_DT_WID,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,10,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CONTRACT_ST_DT_WID,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,10,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CONTRACT_END_DT_WID,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,10,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EMPLOYEE_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
ALT_EMP_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CONTINGENT_WORKER_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
APPLICANT_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SUPERVISOR_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SUPERVISOR_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,255,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
DEPARTMENT_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
DEPARTMENT_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
HELD_POSTN,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
POSITION_TYPE_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
POSITION_TYPE_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
JOB_CATEGORY_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
JOB_CATEGORY_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
JOB_TITLE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,75,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
LOGIN,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MARITAL_STAT_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MARITAL_STAT_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
PAR_HELD_POSTN,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
PR_POSTN,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SPOUSE_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
NATNL_ID_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
NATNL_ID_TYPE_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
NATNL_ID_TYPE_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
NATIONALITY,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CITIZENSHIP_STATUS_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CITIZENSHIP_STATUS_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
W_ETHNIC_GRP_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
W_ETHNIC_GRP_DESC,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,255,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WRK_PERM_TYPE_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
WRK_PERM_TYPE_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
NATIVE_LANG_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
NATIVE_LANG_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SEC_FLU_LANG_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SEC_FLU_LANG_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
THR_FLU_LANG_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
THR_FLU_LANG_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
W_VETERAN_STATUS_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
W_VETERAN_STATUS_DESC,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,255,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
DISABILITY_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
DISABILITY_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EDUCATION_BCKGND_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EDUCATION_BCKGND_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
HIEST_EDU_DEG_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
HIEST_EDU_DEG_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
RELIGION_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
RELIGION_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
APPR_AUTH,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,22,BIINFAPROD_FLEX,7,W_EMPLOYEE_D
APPR_CURCY_CD,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
APPR_AUTH_CAT_CODE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
APPR_AUTH_CAT_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
HI_POT_IND,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EMP_ACCNT_BU_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,100,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EMP_ACCNT_LOC,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EMP_ACCNT_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,100,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EMP_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EMP_ACTIVE_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
AGENT_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
USER_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
ACCOUNT_REP_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SALES_REP_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
PURCHASE_REP_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CONTACT_REP_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SERVICE_REP_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
BUYER_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
REQUESTOR_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
APPLICANT_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MANAGER_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
PROJ_MGR_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
PAR_INTEGRATION_ID,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
PAR_DEMOG_INTEGRATION_ID,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,80,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
PAR_DEMOG_WID,number,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,15,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
VIS_PR_BU_ID,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,15,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
VIS_PR_POS_ID,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,15,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
VIS_PR_POSTN_DH_WID,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,10,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
ACCNT_ID,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
APPR_AUTH_CAT,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
APPR_AUTH_CAT_I,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CALL_LST_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CON_ACTIVE_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CON_BU_NAME,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,100,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CON_FORMED_DT,date,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,19,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CONSUMER_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CONTACT_ID,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CONTACT_TYPE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CONTACT_TYPE_I,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
COUNTRY,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CUST_VALUE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CUST_VALUE_I,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CUSTOMER_END_DT,date,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,19,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
CUSTOMER_SINCE_DT,date,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,19,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EDUCATION_BCKGND,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
EDUCATION_BCKGND_I,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
FREQUENCY_CAT,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
FREQUENCY_CAT_I,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
JOB_CATEGORY,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
JOB_CATEGORY_I,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MARITAL_STAT_CD,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MEMBER_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MEMBER_NUM,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MONETARY_CAT,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
MONETARY_CAT_I,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
NUM_CMPGNS,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,22,BIINFAPROD_FLEX,7,W_EMPLOYEE_D
NUM_OFRS_PRSNTD,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,22,BIINFAPROD_FLEX,7,W_EMPLOYEE_D
PR_HOUSEHOLD_WID,"number(p,s)",SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,22,BIINFAPROD_FLEX,7,W_EMPLOYEE_D
PROSPECT_ID,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
PRSP_CON_UID,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,100,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
RECENCY_CAT,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
RECENCY_CAT_I,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
REGION,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,40,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SEMINAR_INVIT_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SEX_MF,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,4,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SEX_MF_CD,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,30,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SEX_MF_CD_I,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
STATE,varchar2,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,50,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SUPPRESS_CALL_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SUPPRESS_EMAIL_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SUPPRESS_FAX_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
SUPPRESS_MAIL_FLG,char,SIL_ProjectCostLine_Fact.XML,Custom_SILOS_PA_Retro,1,BIINFAPROD_FLEX,0,W_EMPLOYEE_D
